Num_Acc,annee,mois,jour,hrmn,éclairage,agglomeration,intersection,meteo,collision,commune,adresse,lat,long,departement,categorie_route,circulation,nombre_voies,voie_speciale,denivele,plan,largeur_terplein_central,largeur_route,surface,infra,situation,sens_circulation,obstacle_fixe,obstacle_mobile,sens_choc,manoeuvre,num_veh,place,gravite,sexe,trajet,localisation_pieton,action_pieton,annee_naissance,secu1,vitesse_max,secu2,secu3,motorisation,heure,date,age
201900056561,2019,2,14,07:00:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Autre collision,31555,RUE SAINT CHARLES,"43,6101600","1,4406300",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Piéton,Avant,Sans changement de direction,A,1,Indemne,Masculin,Domicile - école,Non renseigné,Non renseigné ou sans objet,2003.0,Casque,30.0,Aucun équipement,Non renseigné,Humaine,7,2019-02-14,16.0
201900056563,2019,2,13,18:10:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31555,PLACE DES TIBAOUS,"43,5504700","1,3854900",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Autres,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Traversant la chaussée,B,1,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,2011.0,Non déterminable,30.0,Aucun équipement,Non renseigné,Humaine,18,2019-02-13,8.0
201900057059,2019,1,5,16:00:00,Plein jour,En agglomération,Hors intersection,Temps éblouissant,Deux véhicules – par l’arrière,31462,D 888,"43,6705510","1,5179410",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Pente,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Aucun,Arrière gauche,Entre 2 files,A,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1951.0,Casque,50.0,Non renseigné,Non renseigné,Humaine,16,2019-01-05,68.0
201900058367,2019,10,24,08:30:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,BD DELACOURTIE,"43,5841000","1,4488500",31,Voie Communale,Non renseigné,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant gauche,Sans changement de direction,B,1,Blessé léger,Féminin,Domicile - travail,Non renseigné,Non renseigné,1968.0,Casque,50.0,Non déterminable,Non renseigné,Humaine,8,2019-10-24,51.0
202000000365,2020,6,24,20:15:00,Plein jour,Hors agglomération,Giratoire,Normale,Deux véhicules – par le coté,31118,Route de Bouloc,"43,7933670","1,3724660",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté droit,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1970.0,Casque,80.0,Non renseigné,Non renseigné,Humaine,20,2020-06-24,50.0
202000000501,2020,10,18,15:30:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RUE LOUBIAGUE,"43,6317500","1,4495600",31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Absence de repère,Sans objet,Véhicule,Avant,Traversant la chaussée,A,1,Blessé léger,Féminin,Autre,Non renseigné,Non renseigné,1988.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,15,2020-10-18,32.0
202000001793,2020,6,21,13:45:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31149,RP GALILEE,"43,6094300","1,3079000",31,Route Départementale,A chaussées séparées,3.0,Sans objet,Plat,Sommet de côte,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté droit,Traversant la chaussée,B,1,Blessé hospitalisé,Masculin,Non renseigné,Non renseigné,Non renseigné,2003.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,13,2020-06-21,17.0
202000002010,2020,1,31,23:55:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,FITTE (ALL CHARLES DE) DU 39AU 109,"43,6005100","1,4287600",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté gauche,Traversant la chaussée,B,1,Blessé léger,Féminin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1995.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,23,2020-01-31,25.0
202000002161,2020,2,2,11:55:00,Plein jour,Hors agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31351,Route de Mondonville,"43,6771990","1,3064070",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Pente,0.0,4,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant gauche,"Même sens, même file",B,1,Blessé léger,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1965.0,Casque,80.0,Non renseigné,Non renseigné,Humaine,11,2020-02-02,55.0
202000003889,2020,7,21,17:10:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RUE DES ANGES,"43,6205900","1,4401300",31,Voie Communale,A sens unique,1.0,Bande cyclable,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Féminin,Promenade - loisirs,Non renseigné,Non renseigné,1964.0,Casque,30.0,Aucun équipement,Non renseigné,Humaine,17,2020-07-21,56.0
202000005046,2020,3,4,07:00:00,Nuit sans éclairage public,Hors agglomération,Hors intersection,Pluie légère,Deux véhicules – par l’arrière,31341,Route des Platanes,"43,7182310","1,3058760",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,5,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Aucun,Arrière,"Même sens, même file",B,1,Blessé hospitalisé,Masculin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1971.0,Aucun équipement,80.0,Non renseigné,Non renseigné,Humaine,7,2020-03-04,49.0
202000006028,2020,10,15,10:55:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,AV ALBERT BEDOUCE,"43,5783200","1,4578300",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,A,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné,1967.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,10,2020-10-15,53.0
202000006031,2020,10,14,12:10:00,Plein jour,En agglomération,Hors intersection,Pluie forte,Deux véhicules – par le coté,31555,PORT SAINT SAUVEUR,"43,5980200","1,4558900",31,Voie Communale,Bidirectionnelle,3.0,Piste cyclable,Pente,Plat,0.0, -1,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté droit,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné,1953.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,12,2020-10-14,67.0
202000006032,2020,10,13,20:09:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Pluie légère,Deux véhicules – par le coté,31555,BD LASCROSSES,"43,6097900","1,4327600",31,Voie Communale,A chaussées séparées,6.0,Sans objet,Plat,Plat,0.0, -1,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté gauche,Changeant de file à gauche,A,1,Blessé léger,Masculin,Utilisation professionnelle,Non renseigné,Non renseigné,1991.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,20,2020-10-13,29.0
202000006248,2020,8,19,19:40:00,Plein jour,En agglomération,Intersection en Y,Normale,Deux véhicules – par le coté,31555,AV DES MINIMES,"43,6180000","1,4366500",31,Route Départementale,Bidirectionnelle,3.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,A contresens,A,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné,1995.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,19,2020-08-19,25.0
202000006648,2020,11,25,07:50:00,Crépuscule ou aube,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RUE MARIA MONBIOLA,"43,5789300","1,4369800",31,Voie Communale,Bidirectionnelle,5.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,A,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné,2008.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,7,2020-11-25,12.0
202000006649,2020,11,25,07:48:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,31555,MINIMES (AV DES) DU 1AU 178,"43,6233800","1,4343600",31,Route Départementale,A chaussées séparées,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant gauche,Sans changement de direction,A,1,Blessé léger,Féminin,Domicile - travail,Non renseigné,Non renseigné,1992.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,7,2020-11-25,28.0
202000007177,2020,9,16,06:40:00,Nuit avec éclairage public allumé,En agglomération,Giratoire,Normale,Deux véhicules – par le coté,31149,RD POINT GASCOGNE,"43,6085800","1,3267900",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,En s’insérant,B,1,Blessé léger,Féminin,Domicile - travail,Non renseigné,Non renseigné,1973.0,Casque,50.0,Non déterminable,Non renseigné,Humaine,6,2020-09-16,47.0
202000007179,2020,9,15,18:00:00,Plein jour,En agglomération,Intersection en Y,Normale,Deux véhicules – par le coté,31069,GINESTET (RUE),"43,6262600","1,3915900",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Bas de côte,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Autre,Non renseigné,Non renseigné,1978.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,18,2020-09-15,42.0
202000007869,2020,6,18,08:00:00,Plein jour,En agglomération,Intersection en Y,Normale,Deux véhicules – par le coté,31555,CHE DU CANAL,"43,5734700","1,4637500",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Bas de côte,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté droit,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné,1974.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,8,2020-06-18,46.0
202000008331,2020,12,30,17:15:00,Crépuscule ou aube,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,31555,MINIMES (BD DES) DU 1AU 76,"43,6156300","1,4415400",31,Voie Communale,A sens unique,3.0,Voie réservée,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Arrière,Sans changement de direction,A,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné,1958.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,17,2020-12-30,62.0
202000008332,2020,12,30,15:25:00,Plein jour,En agglomération,Hors intersection,Pluie légère,Deux véhicules – par le coté,31555,DIEBOLD (Place),"43,5978200","1,4304500",31,Voie Communale,Non renseigné,2.0,Sans objet,Plat,Plat,0.0, -1,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Aucun,Traversant la chaussée,B,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné,1991.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,15,2020-12-30,29.0
202000008554,2020,11,24,13:50:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31499,avenue de toulouse,"43,5150690","1,1778160",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Pente,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1987.0,Aucun équipement,50.0,Non renseigné,Non renseigné,Humaine,13,2020-11-24,33.0
202000008916,2020,2,28,12:25:00,Plein jour,En agglomération,Intersection en Y,Normale,Deux véhicules – par le coté,31555,PONT DES DEMOISELLES,"43,5877200","1,4601900",31,Route Départementale,A sens unique,2.0,Sans objet,Pente,Plat,0.0, -1,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,En s’insérant,A,1,Blessé léger,Féminin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1948.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,12,2020-02-28,72.0
202000009799,2020,6,16,08:35:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,31555,RUE MATABIAU,"43,6136800","1,4503000",31,Voie Communale,Bidirectionnelle,4.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Piéton,Avant,Sans changement de direction,A,1,Indemne,Masculin,Non renseigné,Non renseigné,Non renseigné,2000.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,8,2020-06-16,20.0
202000009799,2020,6,16,08:35:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,31555,RUE MATABIAU,"43,6136800","1,4503000",31,Voie Communale,Bidirectionnelle,4.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Piéton,Avant,Sans changement de direction,A,3,Blessé hospitalisé,Féminin,Non renseigné,Sur passage piéton avec signalisation lumineuse,Traversant,1958.0,Aucun équipement,50.0,Non renseigné,Non renseigné,Humaine,8,2020-06-16,62.0
202000009878,2020,10,12,13:10:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,A62,"43,6453000","1,4689900",31,Autoroute,A sens unique,3.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,A,1,Blessé hospitalisé,Masculin,Non renseigné,Non renseigné,Non renseigné,1946.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,13,2020-10-12,74.0
202000010096,2020,8,18,09:10:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,AV PAUL SEJOURNE,"43,6081700","1,4283200",31,Voie Communale,Bidirectionnelle,5.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné,1986.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,9,2020-08-18,34.0
202000011281,2020,9,12,10:10:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,AV PAUL SEJOURNE,"43,6076600","1,4283400",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Traversant la chaussée,A,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné,1999.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,10,2020-09-12,21.0
202000011822,2020,8,15,07:40:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,AV DE LARDENNE,"43,5933100","1,3930600",31,Route Départementale,A chaussées séparées,4.0,Voie réservée,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné,1965.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,7,2020-08-15,55.0
202000013555,2020,6,15,07:55:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,31557,MARQUISAT (AV DU),"43,5693500","1,3333600",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,Traversant la chaussée,B,1,Blessé léger,Féminin,Utilisation professionnelle,Non renseigné,Non renseigné,1959.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,7,2020-06-15,61.0
202000013839,2020,8,15,16:30:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,31390,Place de l'Orme,"43,0843460","0,5741970",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Bas de côte,Plat,0.0, -1,Mouillée,Aucun,Sur trottoir,PK ou PR ou numéro d’adresse postale croissant,Bordure de trottoir,Aucun,Aucun,Sans changement de direction,A,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1947.0,Gants (2RM/3RM),30.0,Non renseigné,Non renseigné,Humaine,16,2020-08-15,73.0
202000014168,2020,12,23,19:25:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31149,ESPLANADE FRANCOIS MITTERRAND ,"43,6057000","1,3356600",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Pente,0.0, -1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné,1966.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,19,2020-12-23,54.0
202000014224,2020,12,16,13:00:00,Plein jour,Hors agglomération,Hors intersection,Vent fort - tempête,Autre collision,31377,D25,"43,4319170","1,7256640",31,Route Départementale,Avec voies d’affectation variable,2.0,Sans objet,Pente,Plat,0.0, -1,Normale,Chantier,Sur autre voie spéciale,PK ou PR ou numéro d’adresse postale croissant,Autre obstacle fixe sur chaussée,Aucun,Avant,Changeant de file à gauche,A,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1958.0,Casque,80.0,Autre,Non renseigné,Humaine,13,2020-12-16,62.0
202000014692,2020,1,25,10:00:00,Plein jour,Hors agglomération,Hors intersection,Normale,Non renseigné,31517,Le Major,"43,3323211","1,3774222",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Sommet de côte,Plat,0.0,"5,5",Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Aucun,Arrière,"Même sens, même file",B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1983.0,Casque,80.0,Non renseigné,Non renseigné,Humaine,10,2020-01-25,37.0
202000015666,2020,8,11,17:55:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,31149,ALLEE D'OCCITANIE,"43,6105350","1,3337150",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0, -1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné,2003.0,Non déterminable,50.0,Gants + Airbag (2RM/3RM),Non renseigné,Humaine,17,2020-08-11,17.0
